runId,finalCensus,primarySuccessCount,optionalSuccessCount,maxStackHeight,totalAssets,adjacencyBonusTotal,boomRound,limiterMostHit,seed,policyCount,blightStart,blightEnd,blightClearedCount,stackSum,stacksAbove1,top3StackHeights,endgameSurgeRatio,maxSingleRoundGrowth,rewardPark,rewardMarket,rewardClinic,rewardTransit,rewardPolicy,totalSuitGrowth,totalAdjacencyGrowth,totalPolicyGrowth,totalEndgameBonus,blockedByMissionFail,blockedByJobs,blockedByServices,blockedByPotential,policyRewardsEarned,policiesApplied,assetRewardsEarned,assetsPlaced,rewardsWastedOrCapped,prestigeScore,prestigeMult,boomMult,endgameBase,endgameBonus,blightPenalty
823,344275,6,7,5,5,18,,Potential,1766085200126,1,0,0,2,69,16,5|5|5,1.004,11,1,1,3,1,4,16,18,0,0,6,0,0,8,4,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.452856417667405,1,61970,90034,0
824,336389,5,8,5,7,11,8,Potential,1766085200128,1,0,1,2,71,16,5|5|5,0.823,20,1,4,2,0,3,26,11,0,0,18,0,0,12,3,1,7,7,Policy rewards not active (best-effort),81,1.3122642280169328,1,94189,123601,0.18
825,685241,5,7,5,2,22,8,Potential,1766085200130,1,1,0,3,67,16,5|5|5,1.249,25,1,0,1,0,5,21,22,0,134894.9999638608,14,6,0,15,5,1,2,2,Policy rewards not active (best-effort),100,1.5936942263672935,1,191867,305777,0
826,395719,4,9,5,3,18,8,Potential,1766085200132,1,1,0,3,69,16,5|5|5,1.004,26,0,1,0,3,2,18,18,0,0,11,0,0,16,2,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.458335080357474,1,110801,161585,0
827,578607,6,9,5,9,16,,Potential,1766085200134,0,0,1,1,70,16,5|5|5,1.041,19,1,2,3,3,3,31,16,0,147084.05878244052,12,12,0,11,3,0,9,9,Policy rewards not active (best-effort),69,1.2519406963221962,1,46289,57951,0.18
828,829896,6,10,5,6,18,8,Potential,1766085200136,1,0,0,2,64,16,5|5|5,1.383,22,1,3,2,1,4,30,18,0,228172.79276414847,9,2,0,5,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,149381,239010,0
829,1567915,6,7,5,9,25,3,Potential,1766085200138,0,0,0,2,71,16,5|5|5,1.946,38,2,4,2,2,1,31,25,0,759278.7327581643,15,8,0,18,1,0,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.3965322368796103,1,125433,175171,0
830,1882967,7,13,5,10,23,4,Potential,1766085200140,1,0,0,1,63,16,5|5|5,2.141,22,2,3,4,4,4,27,23,0,1001162.8439564896,6,0,2,0,4,1,13,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,338934,542294,0
831,1538031,8,9,5,11,15,,Potential,1766085200142,1,0,0,0,66,16,5|5|5,1.926,19,1,7,2,2,5,38,15,0,736487.1842458517,0,0,0,0,5,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,430649,689038,0
832,411238,7,10,5,9,11,,Potential,1766085200144,1,0,0,1,69,16,5|5|5,1.006,12,3,5,0,2,4,21,11,0,0,2,0,0,3,4,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4352053990365934,1,115147,165260,0
833,233800,4,7,5,4,10,,Potential,1766085200147,0,1,1,3,72,16,5|5|5,0.823,13,0,2,2,1,1,23,10,0,0,18,6,0,20,1,0,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),46,1.0469647870566405,1,42084,44060,0.18
834,388829,7,9,5,7,16,,Potential,1766085200149,1,0,0,1,59,16,5|5|4,1.005,13,1,1,5,2,5,34,16,0,0,4,0,0,5,5,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4815446859588244,1,69989,103692,0
835,1566947,7,8,5,8,17,7,Potential,1766085200151,1,0,0,1,69,16,5|5|5,1.945,26,1,2,2,5,3,28,17,0,759278.7327581643,4,13,0,0,3,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4867586581110455,1,282050,419340,0
836,255201,6,8,5,6,10,,Potential,1766085200153,1,1,0,2,71,16,5|5|5,1.003,9,0,2,1,5,1,16,10,0,0,8,0,0,10,1,1,8,6,Unplaced assets remaining (best-effort),81,1.3107645135182673,1,20416,26761,0
837,528375,8,7,5,10,18,8,Jobs,1766085200155,1,0,0,0,69,16,5|5|5,1.095,20,3,3,3,2,4,31,18,0,44498.7548940059,0,45,0,0,4,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5715230808175606,1,147945,232499,0
838,343889,6,10,5,7,11,,Potential,1766085200157,1,1,0,2,65,16,5|5|5,1.003,10,3,0,4,1,4,21,11,0,0,5,3,0,5,4,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3814410005268143,1,61900,85511,0
839,1092354,8,9,5,13,17,4,Jobs,1766085200159,1,0,0,0,73,16,5|5|5,1.604,21,3,3,6,2,3,33,17,0,408925.17236928677,0,26,0,0,3,1,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.533197541680969,1,87388,133983,0
840,262277,6,6,5,9,11,,Potential,1766085200161,0,0,2,0,69,16,5|5|5,0.641,14,2,3,2,2,2,26,11,0,0,15,0,0,18,2,0,9,9,Policy rewards not active (best-effort),48,1.0677195200926988,1,47210,50407,0.36
841,215390,6,9,5,10,11,,Potential,1766085200163,0,0,1,1,71,16,5|5|5,0.822,8,2,4,3,1,1,22,11,0,0,9,0,0,11,1,0,10,10,Policy rewards not active (best-effort),50,1.078730436346549,1,38770,41822,0.18
842,746301,7,9,5,11,18,,Jobs,1766085200165,0,0,0,1,70,16,5|5|5,1.308,18,1,4,5,3,2,37,18,0,172627.7920180436,6,31,0,0,2,0,13,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),79,1.3575705209433226,1,134334,182368,0
843,116442,4,6,5,5,17,,Potential,1766085200167,0,0,2,2,69,16,5|5|5,0.643,12,2,2,1,1,1,23,17,0,0,15,0,0,21,1,0,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),40,1.0091192128460078,1,20960,21151,0.36
844,992860,8,8,5,12,10,,Potential,1766085200169,1,0,0,0,70,16,5|5|5,1.524,16,0,4,4,4,4,28,10,0,338688.00000000006,0,3,0,0,4,1,12,12,Policy rewards not active (best-effort),100,1.5421406267874649,1,178715,275604,0
845,2119250,7,12,5,13,16,3,Potential,1766085200171,1,0,0,1,64,16,5|5|5,2.277,28,5,4,5,0,2,24,16,0,1184995.5193369067,8,0,0,9,2,1,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5518073245056918,1,381465,591960,0
846,543979,5,8,5,4,18,7,Jobs,1766085200173,1,1,0,3,69,16,5|5|5,1.111,27,2,1,1,2,3,33,18,0,52669.578664227694,16,51,0,3,3,1,6,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.3710270898865144,1,97916,134245,0
847,358281,6,10,5,10,17,7,Jobs,1766085200175,0,0,1,1,70,16,5|5|5,0.831,20,3,2,3,2,3,23,17,0,4010.5860349865134,17,12,0,11,3,0,10,10,Policy rewards not active (best-effort),65,1.21523190894204,1,64491,78372,0.18
848,2438119,7,8,5,9,23,4,Potential,1766085200177,0,1,0,1,66,16,5|5|5,2.446,26,1,2,5,4,3,33,23,0,1438014.2517996733,2,3,10,0,3,0,12,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.4598145346658602,1,438861,640656,0
849,1599887,8,10,5,12,11,7,Potential,1766085200179,1,0,0,0,72,16,5|5|5,1.968,21,1,5,3,5,4,27,11,0,782329.7756436195,0,0,0,0,4,1,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5679292188515683,1,127991,200681,0
850,226317,5,8,5,4,11,,Potential,1766085200181,1,1,0,3,71,16,5|5|5,1.005,9,0,3,1,1,3,20,11,0,0,11,0,0,14,3,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),79,1.291139190035505,1,40737,52597,0
851,1170408,5,9,5,4,23,7,Potential,1766085200183,1,0,0,3,72,16,5|5|5,1.665,30,2,0,1,2,2,26,23,0,464796.89207989676,20,9,0,9,2,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,210673,337077,0
852,225170,5,11,5,7,11,8,Potential,1766085200185,1,0,2,1,69,16,5|5|5,0.643,22,2,2,3,1,3,28,11,0,0,17,10,0,8,3,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),72,1.2229582028683617,1,40531,49568,0.36
853,1390893,7,9,5,12,24,7,Potential,1766085200187,1,0,0,1,66,16,5|5|5,1.826,28,2,3,5,3,2,27,24,0,626493.2799043342,6,4,0,7,2,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,111271,178034,0
854,1279032,8,9,5,14,18,8,Potential,1766085200190,1,0,0,0,70,16,5|5|5,1.747,24,3,4,4,4,2,24,18,0,543387.1613758657,0,0,0,0,2,1,15,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,230226,368362,0
855,239537,5,11,5,7,18,,Potential,1766085200191,0,0,2,1,70,16,5|5|5,0.644,15,1,2,1,3,3,23,18,0,0,18,0,0,22,3,0,7,7,Policy rewards not active (best-effort),55,1.1231655677466743,1,43117,48428,0.36
856,705219,8,13,5,13,9,,None,1766085200193,1,0,0,0,65,16,5|5|5,1.269,13,2,3,4,6,6,26,9,0,147084.05878244052,0,5,0,0,6,1,15,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.528409386660245,1,126939,194015,0
857,344339,8,6,5,11,17,,Potential,1766085200195,1,0,0,0,73,16,5|5|5,1.005,7,3,4,1,4,2,22,17,0,0,0,0,0,0,2,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4645776237750436,1,61981,90776,0
858,410476,7,8,5,11,10,,Jobs,1766085200197,1,0,0,1,65,16,5|5|5,1.004,11,2,5,2,2,2,29,10,0,0,8,12,0,0,2,1,11,11,Policy rewards not active (best-effort),89,1.3916957556942715,1,73886,102827,0
859,681213,5,8,5,7,24,5,Potential,1766085200199,1,0,1,2,68,16,5|5|5,1.135,32,1,3,2,1,2,34,24,0,228172.79276414847,28,4,0,6,2,1,7,7,Policy rewards not active (best-effort),97,1.4899424384296474,1,190740,284192,0.18
860,155226,4,10,5,4,10,,Potential,1766085200201,1,0,1,3,69,16,5|5|5,0.824,9,2,1,0,2,2,28,10,0,0,16,9,0,17,2,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),68,1.1842156724591555,1,27941,33088,0.18
861,366351,6,6,5,8,11,,None,1766085200204,1,0,0,2,69,16,5|5|5,1.004,16,2,3,2,1,2,31,11,0,0,12,9,0,7,2,1,8,8,Policy rewards not active (best-effort),85,1.3507526997549195,1,102578,138558,0
862,358455,6,4,5,4,11,,Potential,1766085200206,0,0,1,1,71,16,5|5|5,0.832,16,1,3,0,0,3,23,11,0,4010.5860349865134,15,8,0,5,3,0,4,4,Policy rewards not active (best-effort),55,1.1253892470790812,1,64522,72612,0.18
863,287990,6,9,5,12,18,,Potential,1766085200208,0,0,1,1,71,16,5|5|5,0.823,12,2,6,3,1,2,26,18,0,0,14,0,0,16,2,0,12,12,Policy rewards not active (best-effort),62,1.182834872000298,1,51838,61316,0.18
864,426983,6,10,5,9,18,,Potential,1766085200210,0,0,0,2,61,16,5|5|5,1.008,13,2,2,4,3,1,25,18,0,1323,4,0,0,5,1,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),74,1.294995362672482,1,76857,99529,0
865,402821,7,11,5,12,11,,Potential,1766085200212,1,0,0,1,72,16,5|5|5,1.003,11,2,6,3,3,2,24,11,0,0,4,0,0,5,2,1,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.436017920744968,1,32226,46277,0
866,154397,5,9,5,7,17,,Potential,1766085200214,0,0,2,1,72,16,5|5|5,0.644,14,2,1,2,2,2,20,17,0,0,17,0,0,21,2,0,7,7,Policy rewards not active (best-effort),46,1.0535254102240779,1,12352,15000,0.36
867,388187,7,10,5,9,18,,Potential,1766085200216,0,0,0,1,71,16,5|5|5,1.003,13,3,4,3,1,4,24,18,0,0,5,4,0,6,4,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.289996418889951,1,69874,90137,0
868,647793,8,6,5,9,11,,Potential,1766085200218,1,0,0,0,59,15,5|5|5,1.213,15,1,3,3,2,5,28,11,0,111725.37382096253,0,3,0,0,5,1,9,9,Policy rewards not active (best-effort),98,1.5012331155892236,1,181382,272297,0
869,484898,5,12,5,7,16,7,Jobs,1766085200220,1,0,0,3,69,16,5|5|5,1.053,28,0,2,4,3,2,33,16,0,23259.578737469998,22,28,9,10,2,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),91,1.4153187869719177,1,87282,123532,0
870,258142,6,7,5,9,18,,Potential,1766085200222,1,0,1,1,72,16,5|5|5,0.824,16,1,2,4,2,2,20,18,0,0,12,0,0,15,2,1,9,9,Policy rewards not active (best-effort),85,1.3535738022532287,1,20651,27953,0.18
871,1117714,7,7,5,6,18,8,Potential,1766085200225,1,0,0,1,71,16,5|5|5,1.624,22,3,0,1,3,4,23,18,0,427250.5226842455,3,0,0,4,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,312960,500736,0
872,794015,7,7,5,9,25,,Potential,1766085200227,1,0,1,0,68,16,5|5|5,1.233,17,1,4,4,0,4,28,25,0,321913.0288456441,8,19,0,0,4,1,9,9,Policy rewards not active (best-effort),100,1.566841471272097,1,142923,223938,0.18
873,402503,6,4,5,6,11,8,Potential,1766085200229,1,0,0,2,69,16,5|5|5,1.002,22,2,3,1,1,2,26,11,0,0,12,7,0,8,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.3775170216844668,1,32200,44356,0
874,255542,7,10,5,8,17,,Potential,1766085200231,0,0,0,1,60,16,5|5|4,1.004,11,3,2,1,3,5,26,17,0,0,2,0,0,3,5,0,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),65,1.2125918218188763,1,45998,55777,0
875,628838,5,8,5,9,16,5,Jobs,1766085200233,0,1,1,2,67,16,5|5|5,1.088,30,1,4,4,0,1,35,16,0,185967.1063524074,16,51,0,0,1,0,9,9,Policy rewards not active (best-effort),62,1.1855138517314527,1,113191,134189,0.18
876,106626,4,4,5,3,17,,Jobs,1766085200235,1,0,1,3,62,16,5|5|5,0.823,4,1,1,1,0,3,24,17,0,0,13,75,0,0,3,1,3,3,Policy rewards not active (best-effort),67,1.1731006503539965,1,19193,22515,0.18
877,447064,6,8,5,8,14,7,Potential,1766085200237,0,0,1,1,64,16,5|5|5,0.913,20,3,2,2,1,3,23,14,0,52669.578664227694,8,0,0,10,3,0,8,8,Policy rewards not active (best-effort),64,1.2030202276118283,1,80472,96809,0.18
878,262900,6,11,5,12,17,,Potential,1766085200239,1,0,0,2,67,16,5|5|5,1.004,10,3,5,3,1,1,25,17,0,0,10,0,0,12,1,1,12,12,,91,1.4149129921182715,1,47322,66957,0
879,178010,6,10,5,12,11,,Potential,1766085200241,0,0,2,0,66,16,5|5|5,0.644,15,3,5,3,1,3,24,11,0,0,14,9,0,17,3,0,12,12,Policy rewards not active (best-effort),44,1.0330025825014124,1,32042,33099,0.36
880,277929,6,8,5,8,11,,Jobs,1766085200243,1,0,0,2,66,16,5|5|5,1.005,10,3,1,5,0,3,25,11,0,0,8,33,0,0,3,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.334335175000083,1,50027,66753,0
881,210559,4,9,5,7,24,8,Jobs,1766085200245,0,0,2,2,70,16,5|5|5,0.642,30,1,4,2,1,0,34,24,0,0,33,33,0,11,0,0,8,7,Unplaced assets remaining (best-effort),46,1.0536766316843176,1,16845,17749,0.36
882,112781,3,10,5,2,17,,Jobs,1766085200247,1,1,1,3,69,16,5|5|5,0.824,8,0,1,1,0,2,30,17,0,0,27,54,0,24,2,1,2,2,Policy rewards not active (best-effort),68,1.185132024700932,1,9022,15000,0.18
883,373616,6,11,5,9,16,,Potential,1766085200249,1,0,0,2,69,16,5|5|5,1.004,16,3,3,4,1,3,28,16,0,0,14,17,0,7,3,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4670769659865672,1,104612,153474,0
884,191037,5,10,5,10,16,,Jobs,1766085200251,1,0,1,2,67,16,5|5|5,0.822,8,3,4,2,1,1,31,16,0,0,21,45,0,10,1,1,10,10,,77,1.2687957906107976,1,34387,43630,0.18
885,168468,4,5,5,4,18,,Potential,1766085200253,0,1,2,2,71,16,5|5|5,0.643,16,1,1,2,0,2,23,18,0,0,19,0,0,24,2,0,4,4,Policy rewards not active (best-effort),45,1.0414673192778166,1,30324,31581,0.36
886,233780,7,9,5,11,18,,Potential,1766085200255,0,0,1,0,67,16,5|5|5,0.823,10,3,3,3,2,4,25,18,0,0,6,0,0,7,4,0,11,11,Policy rewards not active (best-effort),60,1.164905807430623,1,42080,49019,0.18
887,628897,7,10,5,11,17,,Potential,1766085200257,1,0,0,1,70,16,5|5|5,1.194,16,2,5,5,1,3,28,17,0,100764.10659899013,7,0,0,8,3,1,13,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5883964342642791,1,50312,79915,0
888,417392,6,12,5,11,18,,Jobs,1766085200259,1,0,0,2,70,16,5|5|5,1.003,16,2,3,4,3,3,27,18,0,0,15,22,0,10,3,1,12,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.525807772884611,1,75131,114635,0
889,472731,7,9,5,11,18,8,Jobs,1766085200261,1,0,0,1,69,16,5|5|5,1.044,20,3,3,5,3,1,35,18,0,17374.481426130922,3,50,0,0,1,1,14,11,Unplaced assets remaining (best-effort),100,1.5494647851520762,1,85092,131847,0
890,724171,6,7,5,7,19,8,Potential,1766085200264,1,0,0,2,73,16,5|5|5,1.286,22,1,5,1,1,1,26,19,0,159664.30586498504,11,0,0,13,1,1,8,7,Unplaced assets remaining (best-effort),100,1.6,1,130351,208562,0
891,411043,8,7,5,9,11,,Potential,1766085200266,1,0,0,0,67,16,5|5|5,1.005,10,3,4,1,2,5,21,11,0,0,0,2,0,0,5,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.432912154369741,1,115092,164917,0
892,666013,8,6,5,9,11,8,Potential,1766085200268,1,0,0,0,70,16,5|5|5,1.231,20,3,3,1,3,4,23,11,0,123105.68765081376,0,9,0,0,4,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.5057507258021094,1,53281,80228,0
893,233859,7,7,5,10,18,,Potential,1766085200270,1,0,0,1,65,16,5|5|5,1.006,7,2,3,4,1,3,26,18,0,0,4,0,0,5,3,1,10,10,Policy rewards not active (best-effort),90,1.4043148308810824,1,65481,91956,0
894,921783,6,6,5,4,15,8,Potential,1766085200272,0,1,0,2,68,16,5|5|5,1.465,24,0,2,1,3,2,21,15,0,289332.11440898,6,0,0,8,2,0,6,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),77,1.3327447175318483,1,165921,221130,0
895,154166,5,9,5,7,10,,Jobs,1766085200274,0,0,2,1,67,16,5|5|5,0.643,14,2,0,5,0,2,29,10,0,0,21,28,0,0,2,0,7,7,Policy rewards not active (best-effort),39,0.999024404091867,1,12333,15000,0.36
896,1066623,6,9,5,8,16,8,Potential,1766085200276,1,0,0,2,71,16,5|5|5,1.584,32,1,3,3,2,3,27,16,0,390902.7404988706,12,0,0,15,3,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5512001145189354,1,298654,463272,0
897,830025,7,8,5,12,18,8,Potential,1766085200278,1,0,0,1,68,16,5|5|5,1.383,20,2,6,4,1,1,25,18,0,228172.79276414847,6,0,0,7,1,1,13,12,Unplaced assets remaining (best-effort),100,1.6,1,66402,106243,0
898,945954,6,12,5,8,18,,Potential,1766085200280,0,0,0,2,73,16,5|5|5,1.486,18,0,4,2,4,2,23,18,0,305459.65136341815,10,0,0,12,2,0,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.4012180191456856,1,75676,106039,0
899,766941,6,11,5,10,11,8,Potential,1766085200282,1,0,0,2,71,16,5|5|5,1.327,27,3,2,2,4,3,22,11,0,185967.1063524074,12,0,0,14,3,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.526375772755561,1,214743,327779,0
900,543666,5,11,5,5,16,6,Potential,1766085200285,1,0,0,3,71,16,5|5|5,1.11,20,1,3,0,1,3,23,16,0,52669.578664227694,17,0,0,20,3,1,5,5,Policy rewards not active (best-effort),100,1.5208430595834312,1,152226,231512,0
901,1917906,7,8,5,10,23,5,Potential,1766085200287,0,0,0,1,70,16,5|5|5,2.163,30,3,2,5,2,1,29,23,0,1026710.0249565478,9,6,5,10,1,0,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),85,1.413723803537832,1,153432,216910,0
902,628056,7,6,5,11,10,,Jobs,1766085200289,1,0,1,0,72,16,5|5|5,1.087,18,2,5,4,0,1,26,10,0,185967.1063524074,9,16,0,0,1,1,11,11,,91,1.4137614869160158,1,50244,71033,0.18
903,262653,6,7,5,5,16,,Potential,1766085200291,1,0,0,2,56,16,5|5|4,1.003,8,3,0,2,1,3,23,16,0,0,7,0,0,8,3,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3807715041491515,1,73543,101546,0
904,577796,8,9,5,12,10,,Potential,1766085200292,1,0,0,0,64,16,5|5|5,1.145,15,4,2,1,6,4,25,10,0,70509.85764487257,0,10,0,0,4,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.488987384802245,1,161783,240893,0
905,418208,8,8,5,12,11,,Potential,1766085200294,1,0,0,0,67,16,5|5|5,1.005,13,2,5,4,2,3,24,11,0,0,0,5,0,0,3,1,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.443320829193257,1,117098,169010,0
906,314090,6,9,5,9,16,,Potential,1766085200296,1,0,0,2,63,16,5|5|4,1.002,13,3,1,3,3,2,31,16,0,0,9,4,0,11,2,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),91,1.4217358124010349,1,56536,80379,0
907,1164996,7,9,5,10,24,3,Potential,1766085200299,1,0,1,0,73,16,5|5|5,1.515,25,2,2,3,3,5,34,24,0,647956.4599019219,12,11,0,13,5,1,10,10,Policy rewards not active (best-effort),100,1.5686409634784533,1,326199,511689,0.18
908,854818,6,8,5,6,10,7,Potential,1766085200301,0,0,1,1,67,16,5|5|5,1.283,24,0,5,1,0,4,24,10,0,373186.6604079859,13,0,0,15,4,0,6,6,Policy rewards not active (best-effort),65,1.2141279030812682,1,153867,186814,0.18
909,1091946,7,10,5,9,15,,Potential,1766085200303,1,0,0,1,68,16,5|5|5,1.604,17,2,5,3,0,5,27,15,0,408925.17236928677,4,0,0,5,5,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,305745,489192,0
910,329186,6,7,5,4,10,,Potential,1766085200305,1,0,0,2,73,16,5|5|5,1.003,11,2,1,1,1,5,23,10,0,0,8,0,0,10,5,1,5,4,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),84,1.3448878184303252,1,59253,79689,0
911,705550,8,8,5,10,10,,Potential,1766085200307,1,0,0,0,67,16,5|5|5,1.269,18,1,4,4,1,6,28,10,0,147084.05878244052,0,2,0,0,6,1,10,10,Policy rewards not active (best-effort),92,1.4262186899407951,1,197554,281755,0
912,875879,8,9,5,13,18,,Jobs,1766085200309,1,0,0,0,73,16,5|5|5,1.425,18,5,5,2,2,3,31,18,0,258072.58194873488,0,21,0,0,3,1,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5804151967066282,1,157658,249165,0
913,318610,7,9,5,12,18,,Jobs,1766085200311,0,0,1,0,72,16,5|5|5,0.824,9,3,5,2,2,2,30,18,0,0,8,34,0,0,2,0,12,12,Policy rewards not active (best-effort),65,1.2131527371255506,1,25489,30922,0.18
914,269781,4,9,5,4,18,,Potential,1766085200313,0,0,1,3,67,16,5|5|5,0.822,18,1,1,1,1,1,18,18,0,0,16,0,0,20,1,0,4,4,Policy rewards not active (best-effort),58,1.1445277792360355,1,48561,55579,0.18
915,179265,5,8,5,8,11,,Jobs,1766085200315,0,0,1,2,66,16,5|5|5,0.823,8,1,3,2,2,3,28,11,0,0,8,34,0,5,3,0,8,8,Policy rewards not active (best-effort),45,1.0464702739039342,1,14341,15007,0.18
916,374245,6,10,5,8,16,,Potential,1766085200317,1,0,0,2,70,16,5|5|5,1.006,11,3,1,0,6,2,22,16,0,0,6,0,0,7,2,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.461843710295279,1,67364,98476,0
917,277511,5,6,5,5,18,,Potential,1766085200319,1,0,0,3,67,16,5|5|5,1.003,13,3,1,1,0,2,18,18,0,0,10,0,0,14,2,1,5,5,Policy rewards not active (best-effort),88,1.3907237011835485,1,22201,30875,0
918,543878,7,9,5,9,17,,Potential,1766085200321,1,1,0,1,66,16,5|5|5,1.111,13,4,1,3,3,3,24,17,0,52669.578664227694,2,0,0,3,3,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5589549319380276,1,97898,152619,0
919,403267,8,8,5,13,10,,Jobs,1766085200323,1,0,0,0,72,16,5|5|5,1.004,12,3,3,4,4,2,26,10,0,0,0,27,0,0,2,1,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),91,1.4219357822285388,1,72588,103215,0
920,766967,7,9,5,6,11,,Potential,1766085200325,1,0,0,1,72,16,5|5|5,1.327,16,1,2,4,2,4,29,11,0,185967.1063524074,6,5,0,7,4,1,9,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5321748278525447,1,214751,329036,0
921,196692,7,7,5,9,11,,Potential,1766085200327,1,0,0,1,61,15,5|5|5,1.005,6,1,4,3,1,4,19,11,0,0,3,0,0,4,4,1,9,9,Policy rewards not active (best-effort),80,1.3000867283750248,1,35405,46030,0
922,1092866,8,6,5,10,11,7,Potential,1766085200329,1,0,0,0,72,16,5|5|5,1.605,21,2,5,1,2,4,27,11,0,408925.17236928677,0,5,0,0,4,1,10,10,Policy rewards not active (best-effort),100,1.5423529708309165,1,196716,303406,0
923,559775,6,9,5,8,17,,Potential,1766085200331,1,0,0,2,71,16,5|5|5,1.126,17,0,5,2,2,2,19,17,0,61346.26699388644,9,0,0,11,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.546384091241346,1,100760,155814,0
